M_C;M_A;IS_SYM;P;T;Rho
125.19;125.124;1;20;298.15;1211.8
125.19;125.124;1;20;303.15;1208.53
125.19;125.124;1;20;308.15;1205.27
125.19;125.124;1;20;313.15;1202.02
125.19;125.124;1;20;318.15;1198.78
125.19;125.124;1;30;293.15;1219.05
125.19;125.124;1;30;298.15;1215.82
125.19;125.124;1;30;303.15;1212.6
125.19;125.124;1;30;308.15;1209.39
125.19;125.124;1;30;313.15;1206.2
125.19;125.124;1;30;318.15;1203.01
125.19;125.124;1;40;293.15;1222.89
125.19;125.124;1;40;298.15;1219.71
125.19;125.124;1;40;303.15;1216.54
125.19;125.124;1;40;308.15;1213.39
125.19;125.124;1;40;313.15;1210.24
125.19;125.124;1;40;318.15;1207.11
125.19;125.124;1;50;293.15;1226.62
125.19;125.124;1;50;298.15;1223.48
125.19;125.124;1;50;303.15;1220.36
125.19;125.124;1;50;308.15;1217.26
125.19;125.124;1;50;313.15;1214.16
125.19;125.124;1;50;318.15;1211.08
125.19;125.124;1;60;293.15;1230.24
125.19;125.124;1;60;298.15;1227.15
125.19;125.124;1;60;303.15;1224.07
125.19;125.124;1;60;308.15;1221.01
125.19;125.124;1;60;313.15;1217.96
125.19;125.124;1;60;318.15;1214.92
125.19;125.124;1;70;293.15;1233.76
125.19;125.124;1;70;298.15;1230.71
125.19;125.124;1;70;303.15;1227.68
125.19;125.124;1;70;308.15;1224.66
125.19;125.124;1;70;313.15;1221.65
125.19;125.124;1;70;318.15;1218.66
125.19;125.124;1;80;293.15;1237.19
125.19;125.124;1;80;298.15;1234.18
125.19;125.124;1;80;303.15;1231.19
125.19;125.124;1;80;308.15;1228.21
125.19;125.124;1;80;313.15;1225.25
125.19;125.124;1;80;318.15;1222.29
125.19;125.124;1;90;293.15;1240.53
125.19;125.124;1;90;298.15;1237.57
125.19;125.124;1;90;303.15;1234.62
125.19;125.124;1;90;308.15;1231.67
125.19;125.124;1;90;313.15;1228.74
125.19;125.124;1;90;318.15;1225.83
125.19;125.124;1;100;293.15;1243.8
125.19;125.124;1;100;298.15;1240.87
125.19;125.124;1;100;303.15;1237.96
125.19;125.124;1;100;308.15;1235.05
125.19;125.124;1;100;313.15;1232.16
125.19;125.124;1;100;318.15;1229.27
